date,year,month,city,region,product,category,revenue,units_sold,cost,profit
2021-10-10,2021,10,Kolkata,East,D,Electronics,12146.55,56,8675.26,3471.29
2023-05-11,2023,5,Kolkata,East,D,Electronics,13609.96,39,8476.75,5133.21
2023-05-29,2023,5,Bangalore,South,A,Electronics,22088.9,55,16595.74,5493.16
2021-07-13,2021,7,Chennai,South,C,Grocery,3482.05,32,1836.23,1645.82
2022-10-20,2022,10,Delhi,North,D,Electronics,30800.99,63,19188.83,11612.16
2021-04-17,2021,4,Delhi,North,D,Electronics,15309.89,47,9807.01,5502.88
2023-10-21,2023,10,Bangalore,South,C,Grocery,11751.49,52,6068.07,5683.42
2021-03-24,2021,3,Chennai,South,A,Electronics,20507.74,33,13102.01,7405.73
2023-10-29,2023,10,Mumbai,West,A,Electronics,19524.29,45,13181.97,6342.32
2021-10-16,2021,10,Kolkata,East,C,Grocery,9124.15,52,6714.42,2409.73
2021-07-25,2021,7,Delhi,North,C,Grocery,5726.84,48,4555.43,1171.41
2021-04-07,2021,4,Chennai,South,D,Electronics,15676.59,58,11025.61,4650.98
2021-01-07,2021,1,Bangalore,South,B,Clothing,11225.16,45,7305.38,3919.79
2023-07-30,2023,7,Kolkata,East,B,Clothing,7335.24,43,4163.59,3171.65
2023-06-06,2023,6,Mumbai,West,D,Electronics,13510.44,70,9739.53,3770.91
2022-04-01,2022,4,Mumbai,West,C,Grocery,6663.39,43,5083.45,1579.93
2022-06-12,2022,6,Chennai,South,A,Electronics,16785.52,47,9430.04,7355.47
2022-02-13,2022,2,Mumbai,West,D,Electronics,19443.39,44,13329.98,6113.41
2021-09-14,2021,9,Bangalore,South,A,Electronics,17752.29,68,9311.39,8440.9
2022-07-03,2022,7,Bangalore,South,C,Grocery,7846.65,65,5707.26,2139.4
2022-10-08,2022,10,Delhi,North,A,Electronics,25231.58,38,18526.15,6705.43
2021-06-02,2021,6,Chennai,South,A,Electronics,16195.89,60,11775.45,4420.44
2022-03-03,2022,3,Kolkata,East,D,Electronics,8765.87,60,5206.2,3559.67
2023-09-18,2023,9,Delhi,North,C,Grocery,8830.45,54,5957.21,2873.24
2022-09-15,2022,9,Bangalore,South,B,Clothing,13827.2,39,8895.67,4931.54
2021-12-03,2021,12,Bangalore,South,A,Electronics,25463.39,53,12885.71,12577.68
2022-11-08,2022,11,Mumbai,West,B,Clothing,18836.39,37,13328.04,5508.35
2022-02-03,2022,2,Delhi,North,B,Clothing,12111.32,36,6926.41,5184.91
2022-11-08,2022,11,Delhi,North,B,Clothing,23841.52,45,12661.02,11180.5
2021-04-22,2021,4,Mumbai,West,B,Clothing,13616.78,36,10375.38,3241.4
2022-12-19,2022,12,Kolkata,East,C,Grocery,8958.71,30,4591.09,4367.62
2021-10-08,2021,10,Mumbai,West,A,Electronics,19875.19,57,13717.89,6157.3
2023-09-10,2023,9,Bangalore,South,B,Clothing,13589.81,51,8752.39,4837.42
2023-09-05,2023,9,Chennai,South,A,Electronics,17668.24,44,12767.95,4900.29
2022-07-22,2022,7,Kolkata,East,D,Electronics,6556.97,49,4181.65,2375.32
2023-01-13,2023,1,Delhi,North,D,Electronics,15822.85,47,10808.19,5014.66
2023-01-28,2023,1,Bangalore,South,B,Clothing,11926.9,58,9322.37,2604.54
2021-02-14,2021,2,Delhi,North,D,Electronics,12471.55,55,7158.59,5312.95
2023-10-12,2023,10,Bangalore,South,D,Electronics,24617.41,66,17580.82,7036.59
2022-09-15,2022,9,Kolkata,East,A,Electronics,14900.88,52,9858.44,5042.44
2023-12-20,2023,12,Delhi,North,D,Electronics,26235.26,58,17551.93,8683.33
2021-05-30,2021,5,Bangalore,South,B,Clothing,11932.95,50,7287.94,4645.01
2021-12-13,2021,12,Delhi,North,A,Electronics,17109.16,56,11165.14,5944.02
2022-12-23,2022,12,Bangalore,South,C,Grocery,14509.63,35,9997.22,4512.41
2021-08-08,2021,8,Bangalore,South,A,Electronics,21597.98,56,14135.53,7462.44
2022-03-30,2022,3,Delhi,North,A,Electronics,7802.93,50,4972.88,2830.05
2021-09-18,2021,9,Kolkata,East,C,Grocery,5519.27,57,2829.06,2690.22
2021-10-05,2021,10,Chennai,South,C,Grocery,12007.06,49,8124.21,3882.85
2021-05-11,2021,5,Kolkata,East,A,Electronics,11780.52,57,8453.98,3326.54
2021-07-30,2021,7,Chennai,South,B,Clothing,9642.38,38,7073.42,2568.96
2021-03-27,2021,3,Delhi,North,A,Electronics,18788.7,58,9613.63,9175.07
2023-05-10,2023,5,Delhi,North,B,Clothing,12926.94,51,9240.96,3685.98
2022-12-07,2022,12,Kolkata,East,B,Clothing,12469.05,40,7485.63,4983.43
2023-01-08,2023,1,Kolkata,East,C,Grocery,7017.26,54,4911.87,2105.39
2021-09-06,2021,9,Kolkata,East,D,Electronics,7919.57,69,6210.44,1709.13
2022-09-24,2022,9,Bangalore,South,A,Electronics,16120.14,46,9342.73,6777.41
2021-07-16,2021,7,Bangalore,South,D,Electronics,14123.28,52,11138.85,2984.43
2023-04-15,2023,4,Delhi,North,B,Clothing,12024.54,54,8316.33,3708.21
2021-06-21,2021,6,Mumbai,West,B,Clothing,12900.78,51,9579.53,3321.25
2022-02-05,2022,2,Kolkata,East,A,Electronics,15210.65,54,8037.8,7172.85
2023-09-24,2023,9,Chennai,South,D,Electronics,16099.2,63,12402.22,3696.98
2023-05-14,2023,5,Mumbai,West,D,Electronics,16666.33,56,8730.74,7935.59
2022-11-06,2022,11,Mumbai,West,B,Clothing,17017.08,61,11867.58,5149.5
2021-07-04,2021,7,Mumbai,West,D,Electronics,11133.86,45,6675.81,4458.05
2021-04-28,2021,4,Bangalore,South,B,Clothing,10909.69,52,8565.37,2344.33
2023-09-24,2023,9,Delhi,North,C,Grocery,11015.59,52,8773.82,2241.77
2023-10-16,2023,10,Delhi,North,B,Clothing,21559.14,57,16806.94,4752.2
2021-02-25,2021,2,Chennai,South,B,Clothing,12163.88,59,7766.82,4397.06
2022-05-21,2022,5,Chennai,South,A,Electronics,18218.13,53,13100.63,5117.5
2022-09-07,2022,9,Kolkata,East,B,Clothing,7119.72,54,5523.28,1596.44
2023-04-09,2023,4,Chennai,South,C,Grocery,7251.85,63,4303.19,2948.66
2023-06-15,2023,6,Delhi,North,A,Electronics,17680.06,42,11644.19,6035.87
2023-07-08,2023,7,Mumbai,West,A,Electronics,17533.91,49,11885.25,5648.66
2021-01-29,2021,1,Kolkata,East,C,Grocery,5631.49,68,3700.78,1930.71
2022-09-27,2022,9,Bangalore,South,A,Electronics,13696.75,48,10741.39,2955.36
2023-02-16,2023,2,Chennai,South,A,Electronics,19079.32,49,11330.74,7748.58
2022-12-29,2022,12,Delhi,North,C,Grocery,10679.14,32,7316.62,3362.52
2023-09-24,2023,9,Chennai,South,B,Clothing,8930.28,33,5763.26,3167.02
2023-11-06,2023,11,Bangalore,South,A,Electronics,16698.83,50,9682.42,7016.41
2022-05-16,2022,5,Kolkata,East,A,Electronics,14421.63,75,10215.74,4205.89
2022-07-14,2022,7,Delhi,North,B,Clothing,9190.27,39,5721.37,3468.9
2023-04-10,2023,4,Chennai,South,B,Clothing,10822.29,40,8389.74,2432.55
2022-10-22,2022,10,Bangalore,South,D,Electronics,16574.53,41,8482.44,8092.08
2021-01-23,2021,1,Bangalore,South,B,Clothing,9404.06,48,6716.72,2687.34
2021-08-24,2021,8,Chennai,South,A,Electronics,19543.55,57,11370.19,8173.36
2021-06-24,2021,6,Kolkata,East,A,Electronics,9118.89,45,4650.8,4468.09
2023-08-04,2023,8,Mumbai,West,B,Clothing,13534.35,45,8773.26,4761.09
2021-10-22,2021,10,Mumbai,West,D,Electronics,21699.8,44,16572.75,5127.06
2022-12-04,2022,12,Delhi,North,C,Grocery,12026.99,56,7414.05,4612.94
2022-02-13,2022,2,Chennai,South,C,Grocery,7227.1,40,4152.75,3074.35
2021-12-08,2021,12,Delhi,North,D,Electronics,24224.0,28,19351.76,4872.24
2023-09-24,2023,9,Bangalore,South,C,Grocery,10212.62,56,6246.17,3966.45
2023-03-13,2023,3,Chennai,South,B,Clothing,7469.58,68,5119.99,2349.59
2022-11-19,2022,11,Mumbai,West,C,Grocery,10733.83,57,7378.85,3354.98
2022-04-09,2022,4,Bangalore,South,A,Electronics,14093.17,52,10704.49,3388.68
2022-01-29,2022,1,Delhi,North,A,Electronics,16928.15,57,11162.6,5765.55
2023-12-25,2023,12,Kolkata,East,A,Electronics,27937.1,53,15951.61,11985.49
2022-11-29,2022,11,Bangalore,South,C,Grocery,7592.17,61,4113.3,3478.87
2022-04-28,2022,4,Chennai,South,B,Clothing,10387.62,49,7293.11,3094.51
2022-08-31,2022,8,Mumbai,West,D,Electronics,7871.81,79,4095.3,3776.51
2023-04-15,2023,4,Delhi,North,B,Clothing,11216.6,54,7142.47,4074.13
2021-10-18,2021,10,Chennai,South,C,Grocery,8981.8,59,4614.94,4366.86
2023-10-25,2023,10,Delhi,North,D,Electronics,13713.56,58,9524.61,4188.95
2023-10-29,2023,10,Bangalore,South,B,Clothing,12109.0,42,7591.89,4517.1
2023-08-20,2023,8,Mumbai,West,D,Electronics,18268.77,64,10609.53,7659.24
2023-12-30,2023,12,Mumbai,West,D,Electronics,22775.56,49,13588.44,9187.12
2022-04-09,2022,4,Delhi,North,D,Electronics,19408.63,45,12077.59,7331.04
2022-10-14,2022,10,Kolkata,East,A,Electronics,20920.93,49,13892.05,7028.87
2022-12-01,2022,12,Delhi,North,B,Clothing,13883.78,55,7992.43,5891.35
2023-03-20,2023,3,Kolkata,East,B,Clothing,11335.01,42,7348.16,3986.86
2022-09-12,2022,9,Bangalore,South,C,Grocery,11007.2,44,6518.7,4488.5
2022-12-08,2022,12,Mumbai,West,B,Clothing,12473.02,51,9260.01,3213.01
2021-03-05,2021,3,Delhi,North,D,Electronics,14466.89,47,7574.94,6891.95
2022-04-05,2022,4,Delhi,North,C,Grocery,9605.45,40,7306.1,2299.35
2023-06-28,2023,6,Delhi,North,A,Electronics,10927.7,51,8195.91,2731.79
2022-07-26,2022,7,Kolkata,East,D,Electronics,7221.14,67,5026.92,2194.22
2022-01-28,2022,1,Delhi,North,D,Electronics,12258.82,54,9588.08,2670.74
2023-11-17,2023,11,Delhi,North,A,Electronics,22356.19,51,15067.96,7288.23
2021-06-15,2021,6,Chennai,South,C,Grocery,4728.62,62,3322.8,1405.82
2021-08-30,2021,8,Bangalore,South,C,Grocery,8036.83,48,6089.61,1947.21
2023-03-05,2023,3,Bangalore,South,D,Electronics,16780.06,50,12660.93,4119.13
2022-05-17,2022,5,Chennai,South,D,Electronics,11895.22,68,8406.38,3488.84
2023-11-29,2023,11,Chennai,South,B,Clothing,15220.27,55,12099.85,3120.42
2021-06-19,2021,6,Delhi,North,B,Clothing,15635.81,68,11557.22,4078.6
2021-12-12,2021,12,Delhi,North,A,Electronics,25010.5,53,18674.13,6336.38
2022-10-11,2022,10,Chennai,South,B,Clothing,14053.2,44,7855.82,6197.38
2023-05-23,2023,5,Bangalore,South,D,Electronics,15832.99,57,8911.26,6921.73
2023-12-31,2023,12,Kolkata,East,D,Electronics,22368.46,46,16537.75,5830.71
2022-05-04,2022,5,Bangalore,South,A,Electronics,17544.58,51,11056.71,6487.88
2022-09-16,2022,9,Delhi,North,B,Clothing,12237.57,48,8871.33,3366.24
2021-12-02,2021,12,Bangalore,South,A,Electronics,20038.68,55,11965.17,8073.51
2021-04-09,2021,4,Delhi,North,B,Clothing,9328.91,35,6758.65,2570.26
2021-10-13,2021,10,Delhi,North,C,Grocery,10458.78,44,5816.3,4642.47
2021-07-09,2021,7,Bangalore,South,A,Electronics,12677.88,37,6850.97,5826.9
2023-03-05,2023,3,Delhi,North,D,Electronics,19301.76,31,14237.0,5064.76
2022-05-13,2022,5,Bangalore,South,B,Clothing,13291.95,45,6822.81,6469.14
2022-11-27,2022,11,Kolkata,East,D,Electronics,22677.6,62,14487.53,8190.07
2023-10-30,2023,10,Mumbai,West,B,Clothing,19943.34,59,12514.89,7428.45
2023-09-02,2023,9,Bangalore,South,D,Electronics,12720.49,47,7487.32,5233.18
2022-04-12,2022,4,Chennai,South,C,Grocery,8626.25,60,6863.43,1762.82
2023-07-25,2023,7,Delhi,North,A,Electronics,15343.82,44,8061.03,7282.79
2022-10-23,2022,10,Delhi,North,A,Electronics,24507.18,51,15004.07,9503.11
2023-11-30,2023,11,Bangalore,South,D,Electronics,21855.39,38,13315.31,8540.08
2021-09-25,2021,9,Delhi,North,B,Clothing,8224.83,39,5581.42,2643.4
2022-02-10,2022,2,Delhi,North,C,Grocery,7203.72,57,4451.95,2751.76
2022-01-16,2022,1,Bangalore,South,C,Grocery,9394.66,68,5198.26,4196.4
2022-12-16,2022,12,Kolkata,East,D,Electronics,14852.64,39,10875.87,3976.77
2021-03-08,2021,3,Bangalore,South,B,Clothing,5935.34,48,3699.34,2236.0
2023-02-10,2023,2,Chennai,South,C,Grocery,7390.0,47,5374.49,2015.51
2021-08-14,2021,8,Kolkata,East,C,Grocery,5973.96,45,4729.45,1244.51
2021-10-09,2021,10,Mumbai,West,A,Electronics,21516.7,44,14935.2,6581.51
2022-10-14,2022,10,Delhi,North,D,Electronics,18329.34,45,9923.96,8405.37
2023-12-13,2023,12,Chennai,South,A,Electronics,20745.65,48,13398.87,7346.78
2022-11-10,2022,11,Bangalore,South,C,Grocery,11424.34,56,9091.4,2332.94
2022-02-14,2022,2,Kolkata,East,A,Electronics,11889.72,50,7166.53,4723.19
2023-09-03,2023,9,Chennai,South,D,Electronics,13186.07,45,9609.19,3576.89
2023-01-09,2023,1,Bangalore,South,B,Clothing,9701.88,35,6723.31,2978.57
2022-11-14,2022,11,Mumbai,West,D,Electronics,18369.57,46,11921.78,6447.79
2022-01-19,2022,1,Mumbai,West,C,Grocery,10314.59,51,6704.67,3609.91
2023-05-21,2023,5,Delhi,North,D,Electronics,13737.89,38,8833.06,4904.83
2021-04-17,2021,4,Delhi,North,B,Clothing,8099.71,50,4497.76,3601.95
2021-07-27,2021,7,Bangalore,South,B,Clothing,9111.29,44,5954.34,3156.95
2022-08-04,2022,8,Kolkata,East,D,Electronics,9134.72,35,5653.04,3481.68
2022-11-09,2022,11,Mumbai,West,A,Electronics,22567.93,42,15742.31,6825.63
2023-08-23,2023,8,Kolkata,East,D,Electronics,10651.77,37,6875.27,3776.5
2021-10-10,2021,10,Bangalore,South,A,Electronics,25535.73,47,14856.28,10679.45
2022-09-17,2022,9,Mumbai,West,C,Grocery,6858.0,55,4120.55,2737.45
2023-02-24,2023,2,Chennai,South,B,Clothing,9248.03,44,5815.76,3432.27
2021-04-03,2021,4,Chennai,South,B,Clothing,6829.51,53,3913.54,2915.97
2023-03-03,2023,3,Mumbai,West,B,Clothing,13480.25,59,9020.66,4459.59
2021-05-26,2021,5,Delhi,North,C,Grocery,9594.41,54,7186.85,2407.56
2021-04-12,2021,4,Mumbai,West,C,Grocery,9719.89,64,7013.24,2706.65
2022-05-14,2022,5,Delhi,North,A,Electronics,23150.47,54,14196.01,8954.45
2023-09-06,2023,9,Chennai,South,C,Grocery,6448.2,36,3588.12,2860.08
2022-08-01,2022,8,Kolkata,East,C,Grocery,7104.56,66,5448.64,1655.93
2023-08-02,2023,8,Delhi,North,C,Grocery,10541.31,58,6268.8,4272.52
2023-01-17,2023,1,Bangalore,South,D,Electronics,13504.58,46,7714.42,5790.16
2023-12-24,2023,12,Delhi,North,B,Clothing,16261.95,56,8555.87,7706.09
2021-10-09,2021,10,Delhi,North,C,Grocery,10538.94,71,5869.99,4668.95
2022-10-28,2022,10,Kolkata,East,B,Clothing,11415.64,51,7741.08,3674.56
2021-09-24,2021,9,Bangalore,South,C,Grocery,6420.19,63,4261.29,2158.9
2021-12-12,2021,12,Bangalore,South,C,Grocery,9186.77,42,6418.74,2768.02
2021-12-03,2021,12,Mumbai,West,A,Electronics,32889.41,65,23406.38,9483.04
2022-06-15,2022,6,Mumbai,West,B,Clothing,10350.08,41,5968.15,4381.93
2022-05-27,2022,5,Bangalore,South,B,Clothing,11690.19,35,8524.81,3165.38
2023-12-01,2023,12,Kolkata,East,B,Clothing,10984.26,47,7346.23,3638.03
2023-03-22,2023,3,Bangalore,South,A,Electronics,15948.51,51,9577.65,6370.86
2021-09-18,2021,9,Kolkata,East,C,Grocery,5464.19,36,4073.19,1391.0
2023-11-19,2023,11,Delhi,North,C,Grocery,16795.56,50,11854.69,4940.87
2023-05-14,2023,5,Chennai,South,A,Electronics,11410.45,25,9051.74,2358.72
2023-01-05,2023,1,Bangalore,South,B,Clothing,8259.37,55,5378.67,2880.69
2022-10-24,2022,10,Delhi,North,D,Electronics,21481.85,39,11829.95,9651.89
2022-07-27,2022,7,Delhi,North,C,Grocery,6489.77,53,3722.96,2766.81
2021-04-10,2021,4,Kolkata,East,C,Grocery,7556.55,34,5980.9,1575.64
2021-07-08,2021,7,Bangalore,South,B,Clothing,12619.1,59,8765.83,3853.27
2023-04-25,2023,4,Delhi,North,D,Electronics,18537.96,71,10662.11,7875.84
2023-07-24,2023,7,Bangalore,South,C,Grocery,7661.05,71,4766.78,2894.27
2022-10-23,2022,10,Delhi,North,A,Electronics,28994.36,46,21869.96,7124.39
2023-10-09,2023,10,Bangalore,South,A,Electronics,24514.34,47,16789.07,7725.27
2021-06-17,2021,6,Bangalore,South,D,Electronics,10216.43,60,7934.48,2281.95
2022-03-27,2022,3,Chennai,South,B,Clothing,7358.81,62,4328.4,3030.4
2022-09-04,2022,9,Mumbai,West,D,Electronics,20296.3,45,14693.01,5603.29
2022-04-04,2022,4,Mumbai,West,D,Electronics,16211.57,44,12866.95,3344.61
2022-04-20,2022,4,Bangalore,South,B,Clothing,9849.31,42,6240.82,3608.49
2023-06-18,2023,6,Mumbai,West,D,Electronics,14822.32,43,8586.88,6235.43
2022-08-16,2022,8,Mumbai,West,A,Electronics,16470.82,39,9797.29,6673.53
2021-04-22,2021,4,Delhi,North,D,Electronics,18590.16,50,10389.82,8200.34
2023-07-28,2023,7,Chennai,South,B,Clothing,8415.91,47,6546.47,1869.44
2021-05-29,2021,5,Bangalore,South,A,Electronics,9650.56,49,5134.49,4516.07
2021-12-10,2021,12,Bangalore,South,D,Electronics,17930.29,55,9422.18,8508.1
2021-11-04,2021,11,Mumbai,West,B,Clothing,17806.88,29,12079.47,5727.41
2021-04-12,2021,4,Chennai,South,D,Electronics,14528.22,36,9482.58,5045.64
2021-09-05,2021,9,Delhi,North,B,Clothing,12623.72,57,7595.8,5027.91
2021-12-25,2021,12,Bangalore,South,C,Grocery,11007.33,55,8131.31,2876.01
2021-03-04,2021,3,Chennai,South,C,Grocery,6133.8,35,3678.94,2454.86
2021-09-15,2021,9,Mumbai,West,A,Electronics,17991.85,53,10196.27,7795.58
2022-11-02,2022,11,Delhi,North,A,Electronics,17224.56,58,10735.12,6489.44
2023-07-09,2023,7,Delhi,North,D,Electronics,11304.4,42,8678.99,2625.41
2022-05-21,2022,5,Bangalore,South,B,Clothing,11778.57,40,8731.84,3046.74
2021-11-13,2021,11,Kolkata,East,D,Electronics,22958.67,61,14938.55,8020.12
2023-06-23,2023,6,Chennai,South,D,Electronics,11224.7,47,8898.88,2325.81
2022-07-15,2022,7,Delhi,North,B,Clothing,8542.78,47,6516.26,2026.52
2023-10-19,2023,10,Kolkata,East,D,Electronics,20309.69,58,14678.3,5631.38
2022-04-06,2022,4,Bangalore,South,B,Clothing,9531.09,55,5733.68,3797.42
2021-02-23,2021,2,Bangalore,South,C,Grocery,5638.43,48,3336.38,2302.05
2023-08-10,2023,8,Delhi,North,C,Grocery,7532.97,52,5002.21,2530.76
2023-02-12,2023,2,Kolkata,East,A,Electronics,12084.96,51,8756.69,3328.28
2023-07-25,2023,7,Mumbai,West,D,Electronics,20788.12,39,12935.43,7852.69
2023-06-16,2023,6,Kolkata,East,C,Grocery,4083.73,60,2272.56,1811.17
2023-07-27,2023,7,Mumbai,West,C,Grocery,8760.48,61,4846.55,3913.93
2022-12-24,2022,12,Kolkata,East,A,Electronics,17089.77,34,13104.85,3984.92
2023-03-24,2023,3,Delhi,North,D,Electronics,15971.52,26,9725.67,6245.85
2021-02-24,2021,2,Kolkata,East,B,Clothing,10542.0,51,7447.98,3094.01
2021-02-12,2021,2,Delhi,North,A,Electronics,16277.07,62,11785.48,4491.59
2023-07-04,2023,7,Mumbai,West,B,Clothing,6519.19,62,4762.24,1756.96
2023-01-12,2023,1,Mumbai,West,D,Electronics,13624.11,55,8958.52,4665.59
2021-05-13,2021,5,Bangalore,South,D,Electronics,11828.14,61,8739.7,3088.45
2021-05-21,2021,5,Delhi,North,C,Grocery,8679.64,54,5922.3,2757.34
2023-07-01,2023,7,Delhi,North,B,Clothing,7956.72,48,6192.9,1763.82
2021-09-13,2021,9,Chennai,South,C,Grocery,6422.71,43,4621.35,1801.36
2021-04-17,2021,4,Bangalore,South,A,Electronics,19192.49,56,11019.59,8172.9
2023-03-09,2023,3,Mumbai,West,B,Clothing,13197.54,34,7609.77,5587.77
2023-09-15,2023,9,Delhi,North,A,Electronics,17528.7,39,13675.24,3853.47
2023-10-01,2023,10,Chennai,South,C,Grocery,12756.29,39,7252.28,5504.01
2023-05-17,2023,5,Delhi,North,D,Electronics,16720.65,55,8429.28,8291.38
2023-05-14,2023,5,Chennai,South,C,Grocery,6952.25,52,4556.89,2395.36
2021-01-24,2021,1,Chennai,South,D,Electronics,17542.82,55,9019.97,8522.85
2022-02-03,2022,2,Bangalore,South,A,Electronics,17965.15,47,12836.67,5128.48
2022-04-09,2022,4,Mumbai,West,C,Grocery,5860.72,52,4161.92,1698.8
2021-05-18,2021,5,Chennai,South,B,Clothing,11299.89,44,6446.27,4853.62
2022-12-15,2022,12,Mumbai,West,A,Electronics,27661.86,57,18104.18,9557.68
2022-05-13,2022,5,Mumbai,West,B,Clothing,13466.76,68,8307.08,5159.68
2023-07-25,2023,7,Kolkata,East,B,Clothing,8307.32,52,4603.69,3703.63
2022-01-05,2022,1,Delhi,North,C,Grocery,9746.7,42,6706.4,3040.3
2021-01-11,2021,1,Mumbai,West,D,Electronics,16727.44,68,9986.07,6741.36
2021-01-05,2021,1,Kolkata,East,D,Electronics,10712.35,50,5612.59,5099.76
2022-10-10,2022,10,Kolkata,East,D,Electronics,16121.48,59,9007.14,7114.34
2021-10-09,2021,10,Delhi,North,A,Electronics,30672.91,54,16555.93,14116.98
2022-01-26,2022,1,Mumbai,West,D,Electronics,12586.87,50,8872.3,3714.57
2021-02-10,2021,2,Delhi,North,B,Clothing,11226.65,52,7814.98,3411.67
2023-09-08,2023,9,Bangalore,South,C,Grocery,10403.18,46,6554.06,3849.12
2022-08-16,2022,8,Bangalore,South,D,Electronics,14700.1,55,8472.96,6227.14
2022-06-17,2022,6,Chennai,South,B,Clothing,8610.39,45,5851.45,2758.94
2022-02-21,2022,2,Bangalore,South,A,Electronics,17280.72,63,11337.03,5943.69
2022-03-11,2022,3,Bangalore,South,D,Electronics,18957.88,51,11977.41,6980.46
2022-06-24,2022,6,Chennai,South,D,Electronics,10941.38,62,6043.93,4897.45
2022-04-21,2022,4,Chennai,South,D,Electronics,15852.82,58,10352.91,5499.92
2021-03-13,2021,3,Mumbai,West,A,Electronics,23200.57,46,11864.43,11336.15
2021-10-22,2021,10,Mumbai,West,B,Clothing,18107.93,42,12297.77,5810.16
2021-10-06,2021,10,Delhi,North,A,Electronics,26770.64,56,15465.37,11305.27
2021-07-14,2021,7,Mumbai,West,D,Electronics,20545.29,68,11673.29,8872.0
2022-01-28,2022,1,Bangalore,South,A,Electronics,18980.16,57,13309.01,5671.15
2022-10-15,2022,10,Delhi,North,A,Electronics,16613.95,55,10190.94,6423.01
2023-09-23,2023,9,Bangalore,South,A,Electronics,13335.64,43,9765.4,3570.24
2023-06-15,2023,6,Kolkata,East,B,Clothing,9078.01,46,5405.94,3672.07
2021-08-18,2021,8,Bangalore,South,A,Electronics,16607.25,58,8886.86,7720.39
2021-09-06,2021,9,Kolkata,East,C,Grocery,8439.85,26,5900.19,2539.66
2023-07-27,2023,7,Chennai,South,A,Electronics,14725.18,51,8634.55,6090.63
2022-05-12,2022,5,Bangalore,South,C,Grocery,6573.28,51,4544.27,2029.02
2023-03-26,2023,3,Chennai,South,C,Grocery,8229.95,50,4131.04,4098.91
2021-03-01,2021,3,Kolkata,East,B,Clothing,6986.97,51,4622.18,2364.79
2022-06-27,2022,6,Kolkata,East,D,Electronics,7973.02,41,6187.69,1785.33
2023-06-04,2023,6,Delhi,North,D,Electronics,9943.92,56,5931.56,4012.36
2023-05-07,2023,5,Mumbai,West,A,Electronics,16142.91,44,10372.67,5770.24
2023-11-23,2023,11,Chennai,South,B,Clothing,14170.06,42,10979.07,3190.99
2023-09-18,2023,9,Bangalore,South,A,Electronics,20439.03,44,15989.4,4449.62
2023-05-07,2023,5,Mumbai,West,A,Electronics,26332.01,58,21043.76,5288.24
2022-11-26,2022,11,Mumbai,West,B,Clothing,13080.68,49,9375.39,3705.29
2022-09-28,2022,9,Bangalore,South,D,Electronics,14186.83,52,10914.79,3272.04
2022-03-06,2022,3,Chennai,South,B,Clothing,12724.13,46,8136.51,4587.62
2022-08-05,2022,8,Mumbai,West,A,Electronics,12678.27,57,7796.45,4881.82
2021-08-15,2021,8,Chennai,South,D,Electronics,11262.3,49,7073.5,4188.81
2021-04-30,2021,4,Chennai,South,C,Grocery,4482.1,50,2648.36,1833.74
2021-08-31,2021,8,Mumbai,West,D,Electronics,16438.23,36,11024.87,5413.36
2022-10-23,2022,10,Delhi,North,B,Clothing,17042.04,47,11242.42,5799.62
2023-04-13,2023,4,Bangalore,South,A,Electronics,22329.31,54,12065.18,10264.13
2022-06-11,2022,6,Bangalore,South,A,Electronics,12056.64,47,7191.14,4865.5
2023-11-13,2023,11,Mumbai,West,D,Electronics,20210.53,50,15696.23,4514.3
2021-06-24,2021,6,Bangalore,South,D,Electronics,14413.42,47,8066.89,6346.53
2022-07-06,2022,7,Kolkata,East,A,Electronics,12469.8,29,9642.13,2827.67
2022-07-13,2022,7,Bangalore,South,C,Grocery,6303.19,55,3869.65,2433.55
2023-03-20,2023,3,Delhi,North,B,Clothing,10503.96,53,7571.0,2932.96
2022-06-28,2022,6,Chennai,South,A,Electronics,15715.62,48,11198.66,4516.97
2023-12-20,2023,12,Chennai,South,B,Clothing,10847.26,37,7869.49,2977.77
2021-04-19,2021,4,Chennai,South,C,Grocery,7083.87,51,5415.2,1668.68
2021-05-23,2021,5,Delhi,North,A,Electronics,17888.8,70,12260.17,5628.64
2021-06-20,2021,6,Delhi,North,C,Grocery,6031.48,78,4526.68,1504.8
2022-03-18,2022,3,Mumbai,West,B,Clothing,14679.99,40,11047.89,3632.1
